36.397 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:00.0053 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
   (sec),    (deg),    (deg),    (deg),     (Hz),    (deg),    (deg),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),      (m)

0.86781573,   -0.024,   -0.489,    4.400,    0.030,    0.284,  155.967,   0.016377,   0.999590,   0.023499,   0.195013,  -0.026244,   0.980450,   0.980664,  -0.011475,  -0.195363,     4.80,    78.71,    91.50,    -0.66,     1.37,   -11.27,     5.21,    78.44,    65.129842,  -147.485525,     253.15
0.87781677,   -0.014,   -0.474,    4.515,    0.032,    0.307,  155.980,   0.016518,   0.999633,   0.021487,   0.194747,  -0.024295,   0.980553,   0.980714,  -0.012012,  -0.195077,     4.85,    78.73,    91.39,    -0.69,     1.26,   -11.25,     5.24,    78.43,    65.129843,  -147.485524,     253.85
0.88781581,   -0.001,   -0.471,    4.649,    0.032,    0.320,  155.983,   0.016749,   0.999676,   0.019151,   0.194660,  -0.022048,   0.980623,   0.980728,  -0.012696,  -0.194967,     4.92,    78.73,    91.26,    -0.73,     1.12,   -11.24,     5.27,    78.42,    65.129845,  -147.485524,     254.55
0.89781585,    0.012,   -0.474,    4.781,    0.037,    0.325,  155.978,   0.016977,   0.999714,   0.016847,   0.194698,  -0.019832,   0.980663,   0.980716,  -0.013368,  -0.194979,     4.98,    78.73,    91.14,    -0.77,     0.98,   -11.24,     5.30,    78.41,    65.129846,  -147.485524,     255.25
0.90781489,    0.029,   -0.476,    4.914,    0.034,    0.335,  155.975,   0.017282,   0.999745,   0.014523,   0.194707,  -0.017613,   0.980703,   0.980709,  -0.014121,  -0.194962,     5.07,    78.73,    91.01,    -0.81,     0.85,   -11.24,     5.28,    78.40,    65.129847,  -147.485524,     255.98
0.91781593,    0.045,   -0.479,    5.046,    0.037,    0.346,  155.971,   0.017562,   0.999771,   0.012218,   0.194727,  -0.015406,   0.980737,   0.980700,  -0.014844,  -0.194953,     5.15,    78.73,    90.88,    -0.85,     0.71,   -11.24,     5.26,    78.38,    65.129848,  -147.485524,     256.72
0.92781498,    0.060,   -0.478,    5.174,    0.035,    0.362,  155.970,   0.017810,   0.999791,   0.009995,   0.194685,  -0.013273,   0.980776,   0.980704,  -0.015522,  -0.194881,     5.23,    78.73,    90.76,    -0.89,     0.58,   -11.24,     5.23,    78.36,    65.129850,  -147.485523,     257.46
0.93781502,    0.078,   -0.472,    5.304,    0.036,    0.385,  155.975,   0.018122,   0.999806,   0.007722,   0.194545,  -0.011101,   0.980831,   0.980726,  -0.016272,  -0.194709,     5.32,    78.73,    90.64,    -0.93,     0.45,   -11.23,     5.20,    78.35,    65.129851,  -147.485523,     258.20
0.94781606,    0.090,   -0.469,    5.439,    0.036,    0.405,  155.977,   0.018327,   0.999818,   0.005370,   0.194472,  -0.008833,   0.980868,   0.980737,  -0.016932,  -0.194599,     5.38,    78.74,    90.51,    -0.97,     0.31,   -11.22,     5.18,    78.33,    65.129853,  -147.485523,     258.94
0.95781510,    0.094,   -0.473,    5.575,    0.038,    0.414,  155.973,   0.018391,   0.999826,   0.002996,   0.194535,  -0.006517,   0.980874,   0.980723,  -0.017457,  -0.194621,     5.40,    78.73,    90.37,    -1.00,     0.17,   -11.22,     5.16,    78.32,    65.129854,  -147.485523,     259.71
0.96781514,    0.097,   -0.488,    5.717,    0.037,    0.412,  155.958,   0.018465,   0.999829,   0.000511,   0.194776,  -0.004098,   0.980839,   0.980674,  -0.018011,  -0.194819,     5.42,    78.72,    90.23,    -1.03,     0.03,   -11.23,     5.15,    78.31,    65.129855,  -147.485522,     260.49
0.97781418,    0.094,   -0.520,    5.862,    0.040,    0.391,  155.926,   0.018478,   0.999827,  -0.002030,   0.195339,  -0.001619,   0.980735,   0.980562,  -0.018519,  -0.195335,     5.40,    78.68,    90.09,    -1.06,    -0.12,   -11.26,     5.13,    78.30,    65.129857,  -147.485522,     261.27
0.98781522,    0.087,   -0.566,    6.013,    0.039,    0.357,  155.881,   0.018427,   0.999819,  -0.004685,   0.196125,   0.000980,   0.980578,   0.980406,  -0.018987,  -0.196072,     5.37,    78.64,    89.94,    -1.09,    -0.27,   -11.31,     5.12,    78.29,    65.129858,  -147.485521,     262.05
0.99781426,    0.078,   -0.617,    6.172,    0.044,    0.316,  155.830,   0.018363,   0.999804,  -0.007466,   0.197021,   0.003703,   0.980392,   0.980227,  -0.019474,  -0.196914,     5.32,    78.59,    89.79,    -1.12,    -0.44,   -11.36,     5.11,    78.27,    65.129860,  -147.485521,     262.83
1.00781431,    0.062,   -0.671,    6.330,    0.041,    0.280,  155.778,   0.018179,   0.999782,  -0.010245,   0.197963,   0.006444,   0.980188,   0.980041,  -0.019847,  -0.197803,     5.25,    78.53,    89.63,    -1.14,    -0.60,   -11.41,     5.08,    78.26,    65.129861,  -147.485521,     263.66
1.01781535,    0.042,   -0.719,    6.486,    0.043,    0.252,  155.732,   0.017926,   0.999755,  -0.012980,   0.198805,   0.009159,   0.979996,   0.979875,  -0.020148,  -0.198593,     5.15,    78.49,    89.48,    -1.15,    -0.76,   -11.45,     5.06,    78.23,    65.129863,  -147.485521,     264.50
1.02781439,    0.027,   -0.755,    6.697,    0.044,    0.236,  155.698,   0.017731,   0.999704,  -0.016663,   0.199443,   0.012794,   0.979826,   0.979749,  -0.020696,  -0.199157,     5.08,    78.45,    89.27,    -1.19,    -0.97,   -11.49,     5.03,    78.21,    65.129864,  -147.485520,     265.34
1.03781443,    0.011,   -0.783,    7.160,    0.129,    0.228,  155.670,   0.017493,   0.999541,  -0.024743,   0.199964,   0.020749,   0.979584,   0.979647,  -0.022084,  -0.199509,     5.00,    78.42,    88.81,    -1.27,    -1.45,   -11.51,     5.00,    78.19,    65.129866,  -147.485520,     266.18
1.04781347,   -0.010,   -0.806,    7.787,    0.085,    0.227,  155.650,   0.017164,   0.999216,  -0.035686,   0.200377,   0.031529,   0.979211,   0.979568,  -0.023958,  -0.199679,     4.90,    78.40,    88.19,    -1.37,    -2.09,   -11.52,     4.98,    78.17,    65.129868,  -147.485520,     267.02
1.05781451,   -0.026,   -0.821,    8.631,    0.234,    0.219,  155.636,   0.016920,   0.998585,  -0.050406,   0.200664,   0.045996,   0.978580,   0.979514,  -0.026672,  -0.199602,     4.82,    78.38,    87.36,    -1.53,    -2.95,   -11.51,     4.98,    78.17,    65.129869,  -147.485520,     267.89
1.06781356,   -0.040,   -0.839,    9.672,    0.154,    0.205,  155.619,   0.016709,   0.997509,  -0.068531,   0.200998,   0.063791,   0.977513,   0.979449,  -0.030108,  -0.199431,     4.75,    78.36,    86.34,    -1.73,    -4.01,   -11.50,     4.99,    78.16,    65.129871,  -147.485519,     268.77
1.07781360,   -0.051,   -0.861,   10.895,    0.340,    0.188,  155.598,   0.016550,   0.995820,  -0.089821,   0.201396,   0.084672,   0.975843,   0.979370,  -0.034240,  -0.199153,     4.70,    78.34,    85.14,    -1.96,    -5.26,   -11.49,     4.99,    78.16,    65.129872,  -147.485519,     269.65
1.08781464,   -0.055,   -0.883,   12.312,    0.237,    0.171,  155.577,   0.016515,   0.993295,  -0.114422,   0.201769,   0.108772,   0.973375,   0.979294,  -0.039162,  -0.198619,     4.68,    78.32,    83.75,    -2.24,    -6.70,   -11.46,     5.00,    78.16,    65.129874,  -147.485518,     270.53
1.09781368,   -0.060,   -0.900,   13.936,    0.451,    0.160,  155.560,   0.016465,   0.989654,  -0.142523,   0.202064,   0.136308,   0.969840,   0.979234,  -0.044767,  -0.197730,     4.66,    78.30,    82.16,    -2.57,    -8.36,   -11.40,     5.01,    78.16,    65.129876,  -147.485518,     271.41
1.10781372,   -0.061,   -0.908,   15.720,    0.330,    0.162,  155.552,   0.016456,   0.984738,  -0.173264,   0.202213,   0.166429,   0.965097,   0.979203,  -0.050918,  -0.196388,     4.65,    78.29,    80.41,    -2.92,   -10.18,   -11.33,     5.02,    78.15,    65.129877,  -147.485518,     272.32
1.11781277,   -0.053,   -0.904,   17.701,    0.550,    0.174,  155.555,   0.016585,   0.978156,  -0.207208,   0.202124,   0.199678,   0.958788,   0.979219,  -0.057783,  -0.194397,     4.69,    78.30,    78.46,    -3.31,   -12.19,   -11.21,     5.04,    78.14,    65.129879,  -147.485517,     273.24
1.12781381,   -0.042,   -0.889,   19.854,    0.425,    0.194,  155.569,   0.016750,   0.969681,  -0.243800,   0.201861,   0.235533,   0.950671,   0.979271,  -0.065137,  -0.191796,     4.74,    78.31,    76.35,    -3.73,   -14.38,   -11.06,     5.05,    78.13,    65.129881,  -147.485517,     274.16
1.13781385,   -0.031,   -0.870,   22.169,    0.643,    0.221,  155.587,   0.016922,   0.959037,  -0.282773,   0.201513,   0.273739,   0.940457,   0.979340,  -0.072897,  -0.188626,     4.80,    78.33,    74.07,    -4.18,   -16.73,   -10.87,     5.06,    78.12,    65.129883,  -147.485516,     275.08
1.14781289,   -0.015,   -0.848,   24.685,    0.521,    0.251,  155.608,   0.017159,   0.945697,  -0.324596,   0.201112,   0.314745,   0.927626,   0.979418,  -0.081197,  -0.184791,     4.88,    78.36,    71.59,    -4.66,   -19.29,   -10.65,     5.08,    78.11,    65.129885,  -147.485516,     276.00
1.15781394,    0.002,   -0.831,   27.341,    0.738,    0.277,  155.623,   0.017417,   0.929638,  -0.368062,   0.200794,   0.357366,   0.912125,   0.979479,  -0.089791,  -0.180442,     4.96,    78.37,    68.97,    -5.15,   -21.98,   -10.40,     5.06,    78.10,    65.129886,  -147.485516,     276.95
1.16781298,    0.018,   -0.828,   30.172,    0.616,    0.292,  155.626,   0.017688,   0.910323,  -0.413521,   0.200706,   0.401934,   0.893401,   0.979492,  -0.098799,  -0.175597,     5.04,    78.38,    66.18,    -5.67,   -24.84,   -10.11,     5.04,    78.08,    65.129888,  -147.485515,     277.91
1.17781302,    0.037,   -0.837,   33.191,    0.839,    0.296,  155.615,   0.018032,   0.887271,  -0.460895,   0.200825,   0.448362,   0.871000,   0.979461,  -0.108265,  -0.170101,     5.13,    78.37,    63.19,    -6.22,   -27.89,    -9.79,     5.02,    78.07,    65.129890,  -147.485515,     278.87
1.18781206,    0.048,   -0.856,   36.367,    0.712,    0.290,  155.595,   0.018261,   0.860365,  -0.509351,   0.201132,   0.495861,   0.844789,   0.979394,  -0.117873,  -0.163992,     5.19,    78.35,    60.04,    -6.77,   -31.09,    -9.44,     5.00,    78.06,    65.129892,  -147.485514,     279.83
1.19781311,    0.054,   -0.880,   39.696,    0.925,    0.280,  155.571,   0.018402,   0.829326,  -0.558462,   0.201521,   0.544017,   0.814515,   0.979311,  -0.127530,  -0.157115,     5.22,    78.33,    56.74,    -7.33,   -34.44,    -9.04,     4.98,    78.05,    65.129894,  -147.485514,     280.79
1.20781315,    0.059,   -0.904,   43.194,    0.804,    0.276,  155.547,   0.018527,   0.793706,  -0.608019,   0.201922,   0.592622,   0.779761,   0.979226,  -0.137219,  -0.149287,     5.24,    78.30,    53.25,    -7.89,   -37.95,    -8.59,     4.95,    78.03,    65.129896,  -147.485514,     281.78
1.21781219,    0.060,   -0.930,   46.837,    1.012,    0.271,  155.520,   0.018606,   0.753455,  -0.657236,   0.202365,   0.640907,   0.740464,   0.979133,  -0.146778,  -0.140549,     5.25,    78.27,    49.61,    -8.44,   -41.59,    -8.08,     4.91,    78.01,    65.129898,  -147.485513,     282.78
1.22781323,    0.055,   -0.953,   50.655,    0.896,    0.267,  155.498,   0.018545,   0.708015,  -0.705954,   0.202771,   0.688739,   0.696076,   0.979050,  -0.156056,  -0.130793,     5.23,    78.25,    45.79,    -8.98,   -45.40,    -7.52,     4.88,    77.99,    65.129900,  -147.485513,     283.78
1.23781228,    0.048,   -0.977,   54.619,    1.101,    0.263,  155.474,   0.018463,   0.657515,  -0.753215,   0.203191,   0.735155,   0.646731,   0.978965,  -0.164987,  -0.120028,     5.19,    78.23,    41.81,    -9.50,   -49.35,    -6.89,     4.85,    77.97,    65.129902,  -147.485512,     284.78
1.24781232,    0.037,   -1.008,   58.728,    0.984,    0.250,  155.445,   0.018334,   0.601861,  -0.798390,   0.203730,   0.779523,   0.592316,   0.978855,  -0.173516,  -0.108325,     5.14,    78.20,    37.67,    -9.99,   -53.43,    -6.22,     4.82,    77.96,    65.129904,  -147.485512,     285.78
1.25781136,    0.021,   -1.044,   63.016,    1.191,    0.225,  155.410,   0.018118,   0.540468,  -0.841169,   0.204368,   0.821543,   0.532260,   0.978726,  -0.181551,  -0.095570,     5.07,    78.16,    33.34,   -10.46,   -57.68,    -5.48,     4.79,    77.94,    65.129906,  -147.485512,     286.83
1.26781241,    0.005,   -1.090,   67.458,    1.073,    0.188,  155.366,   0.017930,   0.473700,  -0.880504,   0.205179,   0.860160,   0.466934,   0.978560,  -0.189033,  -0.081771,     4.99,    78.11,    28.84,   -10.90,   -62.06,    -4.69,     4.77,    77.93,    65.129908,  -147.485511,     287.89
1.27781245,   -0.012,   -1.142,   72.049,    1.275,    0.145,  155.315,   0.017712,   0.401696,  -0.915602,   0.206090,   0.894614,   0.396474,   0.978373,  -0.195719,  -0.066940,     4.91,    78.06,    24.18,   -11.29,   -66.59,    -3.84,     4.75,    77.92,    65.129910,  -147.485511,     288.95
1.28781149,   -0.040,   -1.189,   76.777,    1.160,    0.105,  155.270,   0.017307,   0.324845,  -0.945609,   0.206951,   0.924106,   0.321246,   0.978198,  -0.201254,  -0.051233,     4.78,    78.01,    19.37,   -11.61,   -71.24,    -2.94,     4.72,    77.91,    65.129912,  -147.485510,     290.01
1.29781254,   -0.062,   -1.234,   81.661,    1.357,    0.070,  155.227,   0.017001,   0.243162,  -0.969837,   0.207743,   0.947950,   0.241316,   0.978036,  -0.205579,  -0.034399,     4.68,    77.97,    14.39,   -11.86,   -76.03,    -1.97,     4.70,    77.90,    65.129914,  -147.485510,     291.07
1.30781158,   -0.083,   -1.265,   86.682,    1.244,    0.050,  155.197,   0.016698,   0.157348,  -0.987402,   0.208317,   0.965321,   0.157352,   0.977919,  -0.208320,  -0.016659,     4.58,    77.94,     9.26,   -12.02,   -80.95,    -0.95,     4.69,    77.89,    65.129916,  -147.485510,     292.16
1.31781162,   -0.105,   -1.284,   91.856,    1.437,    0.054,  155.180,   0.016344,   0.067667,  -0.997574,   0.208677,   0.975506,   0.069589,   0.977848,  -0.209308,   0.001823,     4.48,    77.92,     3.97,   -12.08,   -86.01,     0.10,     4.69,    77.89,    65.129918,  -147.485509,     293.26
1.32781067,   -0.120,   -1.294,   97.134,    1.326,    0.065,  155.172,   0.016104,  -0.024386,  -0.999573,   0.208864,   0.977730,  -0.020489,   0.977812,  -0.208445,   0.020838,     4.41,    77.91,    -1.43,   -12.03,   -91.17,     1.19,     4.69,    77.88,    65.129920,  -147.485509,     294.36
1.33781171,   -0.132,   -1.297,  102.573,    1.511,    0.076,  155.170,   0.015898,  -0.119015,  -0.992765,   0.208936,   0.971367,  -0.113104,   0.977800,  -0.205626,   0.040310,     4.35,    77.90,    -6.99,   -11.87,   -96.50,     2.31,     4.68,    77.87,    65.129922,  -147.485508,     295.46
1.34781175,   -0.144,   -1.293,  108.136,    1.405,    0.091,  155.174,   0.015688,  -0.214689,  -0.976557,   0.208890,   0.955829,  -0.206776,   0.977813,  -0.200749,   0.059842,     4.30,    77.91,   -12.66,   -11.58,  -101.96,     3.43,     4.68,    77.87,    65.129925,  -147.485508,     296.56
1.35781080,   -0.145,   -1.294,  113.862,    1.591,    0.093,  155.173,   0.015673,  -0.311044,  -0.950266,   0.208919,   0.930424,  -0.301104,   0.977807,  -0.193809,   0.079566,     4.29,    77.91,   -18.48,   -11.18,  -107.58,     4.56,     4.68,    77.86,    65.129927,  -147.485508,     297.69
1.36781184,   -0.144,   -1.295,  119.701,    1.483,    0.093,  155.172,   0.015695,  -0.406105,  -0.913692,   0.208936,   0.894963,  -0.394191,   0.977803,  -0.184716,   0.098897,     4.30,    77.91,   -24.41,   -10.64,  -113.34,     5.68,     4.67,    77.85,    65.129929,  -147.485507,     298.83
1.37781088,   -0.150,   -1.296,  125.645,    1.651,    0.099,  155.171,   0.015590,  -0.498549,  -0.866722,   0.208964,   0.849310,  -0.484775,   0.977799,  -0.173556,   0.117420,     4.27,    77.90,   -30.41,    -9.99,  -119.22,     6.74,     4.66,    77.85,    65.129931,  -147.485507,     299.97
1.38781093,   -0.147,   -1.295,  131.649,    1.553,    0.100,  155.173,   0.015637,  -0.586471,  -0.809819,   0.208929,   0.793956,  -0.570949,   0.977806,  -0.160267,   0.134946,     4.28,    77.91,   -36.45,    -9.22,  -125.19,     7.76,     4.65,    77.84,    65.129933,  -147.485506,     301.11
1.39781197,   -0.142,   -1.288,  137.706,    1.682,    0.104,  155.179,   0.015707,  -0.668636,  -0.743424,   0.208810,   0.729316,  -0.651535,   0.977830,  -0.145001,   0.151073,     4.30,    77.91,   -42.51,    -8.34,  -131.23,     8.69,     4.64,    77.84,    65.129935,  -147.485506,     302.25
1.40781101,   -0.141,   -1.276,  143.733,    1.602,    0.118,  155.191,   0.015710,  -0.742998,  -0.669109,   0.208608,   0.656901,  -0.724544,   0.977873,  -0.128199,   0.165315,     4.31,    77.92,   -48.52,    -7.37,  -137.28,     9.52,     4.65,    77.83,    65.129937,  -147.485506,     303.44
1.41781106,   -0.136,   -1.264,  149.744,    1.670,    0.131,  155.203,   0.015774,  -0.808980,  -0.587625,   0.208382,   0.577453,  -0.789383,   0.977920,  -0.109999,   0.177686,     4.33,    77.94,   -54.48,    -6.32,  -143.34,    10.24,     4.67,    77.83,    65.129939,  -147.485505,     304.64
1.42781010,   -0.133,   -1.249,  155.722,    1.627,    0.148,  155.218,   0.015798,  -0.865779,  -0.500177,   0.208121,   0.492130,  -0.845277,   0.977976,  -0.090743,   0.187961,     4.34,    77.95,   -60.39,    -5.21,  -149.39,    10.83,     4.68,    77.82,    65.129942,  -147.485505,     305.84
1.43781115,   -0.135,   -1.239,  161.675,    1.654,    0.163,  155.227,   0.015743,  -0.912981,  -0.407698,   0.207964,   0.401821,  -0.891791,   0.978010,  -0.070747,   0.196193,     4.33,    77.96,   -66.24,    -4.06,  -155.43,    11.31,     4.70,    77.82,    65.129944,  -147.485504,     307.04
1.44781019,   -0.130,   -1.239,  167.599,    1.636,    0.166,  155.227,   0.015838,  -0.950183,  -0.311290,   0.207955,   0.307651,  -0.928496,   0.978010,  -0.050029,   0.202468,     4.36,    77.96,   -72.06,    -2.87,  -161.47,    11.68,     4.71,    77.81,    65.129946,  -147.485504,     308.24
1.45781024,   -0.131,   -1.251,  173.494,    1.638,    0.159,  155.215,   0.015839,  -0.977130,  -0.212054,   0.208165,   0.210656,  -0.955140,   0.977966,  -0.029014,   0.206740,     4.35,    77.95,   -77.83,    -1.66,  -167.48,    11.93,     4.69,    77.81,    65.129949,  -147.485504,     309.50
1.46781128,   -0.142,   -1.274,  179.381,    1.637,    0.147,  155.193,   0.015696,  -0.993728,  -0.110715,   0.208561,   0.111547,  -0.971627,   0.977883,  -0.007841,   0.209004,     4.30,    77.93,   -83.60,    -0.45,  -173.50,    12.06,     4.65,    77.80,    65.129951,  -147.485503,     310.78
