36.398 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:30.4242 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
545.64246540,   54.107,  -65.611,  -37.561,    0.308,   78.636,   88.808,   0.708956,   0.698084,  -0.100301,   0.692964,  -0.663086,   0.283052,   0.131085,  -0.270176,  -0.953846,    45.65,     7.53,   133.53,   -15.67,   -19.51,   -72.52,    23.58,   -69.62,    68.681538,  -144.296438,   39274.20
545.65246652,   52.839,  -65.240,  -35.269,    0.277,   79.267,   89.448,   0.707576,   0.698548,  -0.106613,   0.692175,  -0.654794,   0.303545,   0.142231,  -0.288576,  -0.946834,    45.63,     8.18,   133.15,   -16.77,   -19.35,   -71.23,    23.58,   -69.62,    68.681600,  -144.296363,   39253.53
545.72246738,   44.221,  -62.006,  -19.239,    0.327,   84.177,   94.421,   0.694413,   0.703412,  -0.151665,   0.682496,  -0.577047,   0.448572,   0.228013,  -0.415005,  -0.880784,    45.50,    13.18,   129.36,   -24.52,   -18.68,   -61.74,    23.63,   -69.59,    68.682038,  -144.295837,   39109.06
545.73246850,   43.068,  -61.460,  -17.048,    0.322,   84.938,   95.189,   0.691981,   0.704463,  -0.157779,   0.680463,  -0.563485,   0.468460,   0.241107,  -0.431528,  -0.869282,    45.48,    13.95,   128.66,   -25.56,   -18.61,   -60.38,    23.64,   -69.59,    68.682101,  -144.295762,   39088.48
545.74246862,   41.940,  -60.898,  -14.889,    0.325,   85.709,   95.967,   0.689392,   0.705614,  -0.163849,   0.678270,  -0.549357,   0.488013,   0.254337,  -0.447566,  -0.857319,    45.47,    14.73,   127.90,   -26.59,   -18.56,   -59.02,    23.65,   -69.58,    68.682163,  -144.295687,   39067.90
545.75246775,   40.840,  -60.318,  -12.779,    0.322,   86.490,   96.755,   0.686651,   0.706894,  -0.169740,   0.675913,  -0.534795,   0.507086,   0.267680,  -0.462921,  -0.845016,    45.45,    15.53,   127.11,   -27.58,   -18.51,   -57.67,    23.65,   -69.58,    68.682225,  -144.295613,   39047.34
545.76246887,   39.768,  -59.725,  -10.733,    0.310,   87.279,   97.550,   0.683747,   0.708354,  -0.175281,   0.673405,  -0.519978,   0.525499,   0.281097,  -0.477344,  -0.832543,    45.44,    16.33,   126.28,   -28.51,   -18.45,   -56.36,    23.65,   -69.58,    68.682288,  -144.295538,   39026.81
545.77246899,   38.724,  -59.118,   -8.753,    0.316,   88.075,   98.352,   0.680677,   0.710005,  -0.180476,   0.670752,  -0.504960,   0.543237,   0.294568,  -0.490824,  -0.819952,    45.42,    17.13,   125.42,   -29.39,   -18.38,   -55.08,    23.66,   -69.58,    68.682350,  -144.295463,   39006.29
545.78247011,   37.710,  -58.501,   -6.836,    0.292,   88.875,   99.158,   0.677439,   0.711829,  -0.185406,   0.667967,  -0.489750,   0.560326,   0.308054,  -0.503432,  -0.807254,    45.40,    17.94,   124.53,   -30.23,   -18.31,   -53.83,    23.66,   -69.58,    68.682413,  -144.295389,   38985.77
545.79246924,   36.725,  -57.874,   -4.969,    0.305,   89.678,   99.967,   0.674039,   0.713779,  -0.190239,   0.665046,  -0.474269,   0.576873,   0.321535,  -0.515353,  -0.794372,    45.38,    18.76,   123.60,   -31.02,   -18.25,   -52.60,    23.66,   -69.58,    68.682475,  -144.295314,   38965.25
545.80246936,   35.772,  -57.238,   -3.164,    0.278,   90.484,  100.778,   0.670487,   0.715878,  -0.194848,   0.661992,  -0.458676,   0.592775,   0.334983,  -0.526436,  -0.781442,    45.37,    19.57,   122.65,   -31.76,   -18.20,   -51.39,    23.67,   -69.58,    68.682537,  -144.295240,   38944.75
545.81247048,   34.848,  -56.596,   -1.414,    0.293,   91.294,  101.590,   0.666781,   0.718100,  -0.199337,   0.658813,  -0.442932,   0.608092,   0.348378,  -0.536790,  -0.768433,    45.34,    20.39,   121.67,   -32.47,   -18.15,   -50.21,    23.67,   -69.58,    68.682599,  -144.295165,   38924.30
545.82246961,   33.955,  -55.948,    0.260,    0.259,   92.102,  102.401,   0.662937,   0.720500,  -0.203454,   0.655512,  -0.427315,   0.622660,   0.361688,  -0.546151,  -0.755580,    45.32,    21.20,   120.67,   -33.10,   -18.09,   -49.08,    23.67,   -69.58,    68.682661,  -144.295091,   38903.86
545.83246973,   33.093,  -55.295,    1.861,    0.278,   92.909,  103.210,   0.658963,   0.723065,  -0.207233,   0.652089,  -0.411850,   0.636522,   0.374897,  -0.554578,  -0.742896,    45.30,    22.02,   119.67,   -33.68,   -18.03,   -47.98,    23.67,   -69.58,    68.682723,  -144.295016,   38883.42
545.84247085,   32.261,  -54.640,    3.397,    0.237,   93.713,  104.016,   0.654861,   0.725760,  -0.210782,   0.648561,  -0.396502,   0.649735,   0.387976,  -0.562191,  -0.730353,    45.28,    22.83,   118.65,   -34.21,   -17.97,   -46.92,    23.66,   -69.59,    68.682785,  -144.294942,   38862.97
545.85247097,   31.460,  -53.982,    4.863,    0.260,   94.512,  104.817,   0.650646,   0.728594,  -0.214033,   0.644927,  -0.381377,   0.662284,   0.400909,  -0.568948,  -0.718032,    45.25,    23.64,   117.63,   -34.68,   -17.91,   -45.89,    23.66,   -69.59,    68.682847,  -144.294868,   38842.52
546.00247482,   22.812,  -44.933,   18.273,    0.037,  105.049,  115.376,   0.583117,   0.781903,  -0.220459,   0.585619,  -0.216491,   0.781141,   0.563049,  -0.584602,  -0.584137,    44.88,    34.27,   105.48,   -35.77,   -15.76,   -35.74,    23.66,   -69.63,    68.683775,  -144.293752,   38535.87
546.01247394,   22.437,  -44.438,   18.620,    0.069,  105.612,  115.934,   0.578991,   0.785738,  -0.217681,   0.581879,  -0.211191,   0.785375,   0.571127,  -0.581389,  -0.579483,    44.86,    34.83,   105.04,   -35.55,   -15.49,   -35.41,    23.65,   -69.64,    68.683836,  -144.293679,   38515.57
546.02247406,   22.082,  -43.961,   18.905,    0.010,  106.153,  116.471,   0.574957,   0.789574,  -0.214471,   0.578240,  -0.206683,   0.789253,   0.578846,  -0.577802,  -0.575397,    44.84,    35.37,   104.67,   -35.30,   -15.20,   -35.13,    23.65,   -69.64,    68.683897,  -144.293606,   38495.26
546.03247518,   21.746,  -43.504,   19.136,    0.044,  106.671,  116.984,   0.571043,   0.793363,  -0.210918,   0.574715,  -0.202897,   0.792802,   0.586185,  -0.573941,  -0.571820,    44.82,    35.89,   104.35,   -35.03,   -14.90,   -34.88,    23.64,   -69.65,    68.683959,  -144.293533,   38474.95
546.06247555,   20.859,  -42.270,   19.473,   -0.033,  108.069,  118.367,   0.560196,   0.804390,  -0.197831,   0.565057,  -0.196442,   0.801325,   0.605715,  -0.560684,  -0.564572,    44.75,    37.28,   103.72,   -34.10,   -13.87,   -34.37,    23.62,   -69.67,    68.684142,  -144.293313,   38414.02
546.07247568,   20.600,  -41.909,   19.490,   -0.004,  108.479,  118.771,   0.556895,   0.807865,  -0.192931,   0.562221,  -0.195673,   0.803505,   0.611372,  -0.555938,  -0.563168,    44.73,    37.69,   103.62,   -33.78,   -13.50,   -34.28,    23.62,   -69.68,    68.684203,  -144.293240,   38393.72
546.16247678,   18.953,  -39.955,   17.447,   -0.138,  110.780,  121.024,   0.535280,   0.833936,  -0.134265,   0.548264,  -0.222105,   0.806273,   0.642559,  -0.505194,  -0.576105,    44.31,    39.98,   104.91,   -30.34,    -9.45,   -35.18,    23.57,   -69.75,    68.684754,  -144.292582,   38210.94
546.17247790,   18.834,  -39.893,   16.993,   -0.111,  110.874,  121.112,   0.533810,   0.836132,  -0.126213,   0.548221,  -0.228562,   0.804495,   0.643817,  -0.498640,  -0.580394,    44.24,    40.08,   105.29,   -29.91,    -8.92,   -35.48,    23.56,   -69.75,    68.684815,  -144.292509,   38190.63
546.28248026,   18.078,  -41.348,    9.481,   -0.242,  109.718,  119.900,   0.528476,   0.848644,  -0.022708,   0.570366,  -0.335118,   0.749919,   0.628805,  -0.409266,  -0.661140,    42.82,    38.96,   111.55,   -24.16,    -1.73,   -41.39,    23.50,   -69.84,    68.685486,  -144.291707,   37967.52
546.29248038,   18.048,  -41.675,    8.599,   -0.221,  109.417,  119.594,   0.528811,   0.848650,  -0.012370,   0.574440,  -0.347140,   0.741291,   0.624802,  -0.399109,  -0.671070,    42.63,    38.67,   112.25,   -23.52,    -0.96,   -42.15,    23.49,   -69.85,    68.685546,  -144.291635,   37947.30
546.30248150,   18.023,  -42.034,    7.697,   -0.255,  109.085,  119.256,   0.529246,   0.848466,  -0.002071,   0.578845,  -0.359278,   0.732023,   0.620352,  -0.388619,  -0.681277,    42.44,    38.34,   112.95,   -22.87,    -0.16,   -42.94,    23.48,   -69.86,    68.685607,  -144.291563,   37927.09
546.31248063,   18.002,  -42.424,    6.784,   -0.235,  108.722,  118.887,   0.529766,   0.848106,   0.008078,   0.583559,  -0.371396,   0.722166,   0.615474,  -0.377865,  -0.691672,    42.23,    37.99,   113.65,   -22.20,     0.64,   -43.76,    23.48,   -69.87,    68.685667,  -144.291491,   37906.91
546.32248075,   17.985,  -42.844,    5.853,   -0.262,  108.329,  118.489,   0.530366,   0.847574,   0.018147,   0.588576,  -0.383537,   0.711672,   0.610155,  -0.366766,  -0.702277,    42.02,    37.60,   114.35,   -21.52,     1.46,   -44.61,    23.47,   -69.88,    68.685727,  -144.291419,   37886.73
546.33248187,   17.971,  -43.294,    4.919,   -0.246,  107.906,  118.061,   0.531022,   0.846897,   0.027936,   0.593888,  -0.395491,   0.700632,   0.604411,  -0.355460,  -0.712976,    41.80,    37.19,   115.03,   -20.82,     2.28,   -45.48,    23.47,   -69.88,    68.685788,  -144.291347,   37866.55
546.34248200,   17.961,  -43.773,    3.973,   -0.265,  107.455,  117.604,   0.531735,   0.846077,   0.037585,   0.599479,  -0.407361,   0.688972,   0.598234,  -0.343819,  -0.723813,    41.57,    36.74,   115.71,   -20.11,     3.12,   -46.37,    23.46,   -69.89,    68.685848,  -144.291275,   37846.37
546.35248112,   17.954,  -44.281,    3.014,   -0.254,  106.975,  117.119,   0.532487,   0.845125,   0.047117,   0.605333,  -0.419128,   0.676686,   0.591632,  -0.331805,  -0.734763,    41.34,    36.27,   116.38,   -19.38,     3.98,   -47.29,    23.45,   -69.90,    68.685908,  -144.291203,   37826.20
546.36248224,   17.949,  -44.816,    2.054,   -0.267,  106.468,  116.607,   0.533272,   0.844066,   0.056334,   0.611434,  -0.430606,   0.663873,   0.584610,  -0.319581,  -0.745720,    41.09,    35.78,   117.03,   -18.64,     4.85,   -48.22,    23.45,   -69.91,    68.685968,  -144.291131,   37806.04
546.37248237,   17.946,  -45.378,    1.103,   -0.259,  105.934,  116.068,   0.534066,   0.842929,   0.065143,   0.617774,  -0.441690,   0.650589,   0.577173,  -0.307214,  -0.756631,    40.84,    35.25,   117.65,   -17.89,     5.72,   -49.17,    23.44,   -69.92,    68.686029,  -144.291060,   37785.88
546.38248349,   17.945,  -45.966,    0.159,   -0.262,  105.374,  115.504,   0.534865,   0.841730,   0.073547,   0.624334,  -0.452369,   0.636843,   0.569321,  -0.294707,  -0.767477,    40.59,    34.70,   118.25,   -17.14,     6.59,   -50.13,    23.44,   -69.93,    68.686089,  -144.290988,   37765.71
546.39248261,   17.946,  -46.579,   -0.765,   -0.259,  104.789,  114.915,   0.535658,   0.840505,   0.081370,   0.631094,  -0.462488,   0.622756,   0.561062,  -0.282232,  -0.778173,    40.32,    34.13,   118.82,   -16.39,     7.44,   -51.09,    23.43,   -69.93,    68.686150,  -144.290916,   37745.56
546.40248273,   17.949,  -47.217,   -1.674,   -0.252,  104.180,  114.301,   0.536435,   0.839268,   0.088693,   0.638045,  -0.472102,   0.608292,   0.552392,  -0.269719,  -0.788743,    40.06,    33.53,   119.36,   -15.65,     8.30,   -52.07,    23.43,   -69.94,    68.686210,  -144.290844,   37725.40
546.41248386,   17.954,  -47.880,   -2.563,   -0.255,  103.546,  113.664,   0.537187,   0.838044,   0.095461,   0.645165,  -0.481157,   0.593507,   0.543317,  -0.257236,  -0.799148,    39.78,    32.91,   119.86,   -14.91,     9.14,   -53.05,    23.42,   -69.95,    68.686270,  -144.290773,   37705.28
546.42248298,   17.959,  -48.565,   -3.437,   -0.242,  102.890,  113.004,   0.537897,   0.836847,   0.101753,   0.652437,  -0.489690,   0.578385,   0.533848,  -0.244724,  -0.809393,    39.50,    32.27,   120.33,   -14.17,     9.98,   -54.04,    23.42,   -69.96,    68.686330,  -144.290701,   37685.16
546.43248310,   17.967,  -49.272,   -4.292,   -0.249,  102.213,  112.323,   0.538560,   0.835698,   0.107526,   0.659832,  -0.497662,   0.562988,   0.523999,  -0.232254,  -0.819441,    39.22,    31.60,   120.77,   -13.43,    10.81,   -55.03,    23.41,   -69.97,    68.686390,  -144.290630,   37665.04
546.44248423,   17.975,  -49.999,   -5.117,   -0.227,  101.516,  111.622,   0.539166,   0.834635,   0.112628,   0.667335,  -0.504963,   0.547428,   0.513775,  -0.219994,  -0.829239,    38.94,    30.92,   121.17,   -12.71,    11.63,   -56.02,    23.41,   -69.97,    68.686450,  -144.290559,   37644.92
546.45248435,   17.985,  -50.745,   -5.912,   -0.239,  100.801,  110.902,   0.539704,   0.833670,   0.117102,   0.674910,  -0.511616,   0.531738,   0.503205,  -0.207948,  -0.838774,    38.65,    30.21,   121.54,   -12.00,    12.42,   -57.01,    23.40,   -69.98,    68.686510,  -144.290487,   37624.82
546.46248347,   17.997,  -51.508,   -6.678,   -0.210,  100.067,  110.166,   0.540175,   0.832816,   0.120948,   0.682531,  -0.517630,   0.515956,   0.492303,  -0.196156,  -0.848033,    38.36,    29.49,   121.86,   -11.31,    13.19,   -58.00,    23.40,   -69.99,    68.686570,  -144.290416,   37604.76
546.47248460,   18.010,  -52.285,   -7.398,   -0.225,   99.319,  109.415,   0.540555,   0.832123,   0.123978,   0.690176,  -0.522878,   0.500256,   0.481100,  -0.184849,  -0.856956,    38.07,    28.76,   122.14,   -10.65,    13.92,   -58.98,    23.39,   -69.99,    68.686629,  -144.290345,   37584.70
546.48248472,   18.023,  -53.076,   -8.072,   -0.185,   98.559,  108.652,   0.540838,   0.831603,   0.126221,   0.697820,  -0.527395,   0.484666,   0.469618,  -0.174046,  -0.865544,    37.78,    28.01,   122.38,   -10.02,    14.60,   -59.94,    23.39,   -70.00,    68.686689,  -144.290274,   37564.64
546.49248584,   18.037,  -53.878,   -8.707,   -0.207,   97.787,  107.876,   0.541022,   0.831247,   0.127764,   0.705439,  -0.531253,   0.469176,   0.457876,  -0.163705,  -0.873813,    37.49,    27.25,   122.58,    -9.42,    15.23,   -60.90,    23.39,   -70.01,    68.686749,  -144.290203,   37544.57
546.50248497,   18.051,  -54.689,   -9.299,   -0.161,   97.006,  107.093,   0.541098,   0.831068,   0.128608,   0.712999,  -0.534459,   0.453857,   0.445922,  -0.153884,  -0.881745,    37.20,    26.48,   122.75,    -8.85,    15.82,   -61.85,    23.38,   -70.01,    68.686809,  -144.290131,   37524.52
546.51248509,   18.065,  -55.504,   -9.829,   -0.186,   96.220,  106.305,   0.541053,   0.831108,   0.128531,   0.720468,  -0.536906,   0.438928,   0.433805,  -0.144881,  -0.889282,    36.91,    25.71,   122.86,    -8.33,    16.32,   -62.78,    23.38,   -70.02,    68.686868,  -144.290060,   37504.48
546.52248621,   18.083,  -56.322,  -10.312,   -0.130,   95.432,  105.514,   0.540925,   0.831318,   0.127714,   0.727795,  -0.538754,   0.424333,   0.421562,  -0.136583,  -0.896455,    36.62,    24.93,   122.95,    -7.85,    16.75,   -63.70,    23.38,   -70.02,    68.686928,  -144.289989,   37484.44
546.53248633,   18.101,  -57.140,  -10.749,   -0.161,   94.642,  104.721,   0.540689,   0.831701,   0.126212,   0.734982,  -0.540041,   0.410069,   0.409215,  -0.128956,  -0.903279,    36.34,    24.16,   123.00,    -7.41,    17.11,   -64.59,    23.38,   -70.03,    68.686988,  -144.289918,   37464.40
546.54248546,   18.119,  -57.960,  -11.133,   -0.103,   93.852,  103.929,   0.540324,   0.832274,   0.123975,   0.742034,  -0.540755,   0.396195,   0.396783,  -0.122080,  -0.909758,    36.06,    23.38,   123.01,    -7.01,    17.38,   -65.47,    23.38,   -70.04,    68.687047,  -144.289847,   37444.36
546.55248658,   18.134,  -58.779,  -11.462,   -0.135,   93.062,  103.136,   0.539832,   0.833035,   0.120969,   0.748941,  -0.540917,   0.382749,   0.384278,  -0.116021,  -0.915898,    35.78,    22.60,   123.00,    -6.66,    17.54,   -66.33,    23.37,   -70.04,    68.687107,  -144.289776,   37424.33
546.56248670,   18.145,  -59.597,  -11.733,   -0.073,   92.273,  102.346,   0.539183,   0.833988,   0.117241,   0.755712,  -0.540553,   0.369733,   0.371728,  -0.110754,  -0.921711,    35.51,    21.82,   122.95,    -6.36,    17.59,   -67.18,    23.37,   -70.04,    68.687166,  -144.289706,   37404.33
546.57248583,   18.149,  -60.413,  -11.949,   -0.108,   91.486,  101.557,   0.538379,   0.835117,   0.112813,   0.762338,  -0.539706,   0.357152,   0.359150,  -0.106281,  -0.927208,    35.23,    21.05,   122.87,    -6.10,    17.53,   -68.00,    23.37,   -70.05,    68.687226,  -144.289635,   37384.33
546.58248695,   18.146,  -61.226,  -12.104,   -0.044,   90.703,  100.773,   0.537420,   0.836414,   0.107658,   0.768813,  -0.538397,   0.345044,   0.346562,  -0.102664,  -0.932392,    34.95,    20.28,   122.77,    -5.89,    17.33,   -68.81,    23.37,   -70.05,    68.687286,  -144.289564,   37364.33
546.59248707,   18.131,  -62.034,  -12.200,   -0.080,   89.926,   99.994,   0.536278,   0.837874,   0.101849,   0.775143,  -0.536654,   0.333401,   0.334006,  -0.099848,  -0.937268,    34.68,    19.51,   122.64,    -5.73,    16.99,   -69.60,    23.37,   -70.06,    68.687345,  -144.289493,   37344.33
546.60248820,   18.103,  -62.836,  -12.226,   -0.014,   89.155,   99.223,   0.534952,   0.839491,   0.095297,   0.781319,  -0.534471,   0.322307,   0.321507,  -0.097962,  -0.941826,    34.40,    18.75,   122.48,    -5.62,    16.47,   -70.36,    23.37,   -70.06,    68.687405,  -144.289422,   37324.34
546.61248732,   18.061,  -63.631,  -12.187,   -0.052,   88.393,   98.460,   0.533452,   0.841232,   0.088082,   0.787328,  -0.531911,   0.311744,   0.309101,  -0.096951,  -0.946075,    34.12,    18.01,   122.31,    -5.56,    15.78,   -71.10,    23.37,   -70.06,    68.687464,  -144.289352,   37304.40
546.62248744,   17.999,  -64.416,  -12.063,    0.019,   87.641,   97.708,   0.531757,   0.843110,   0.079999,   0.793179,  -0.528908,   0.301868,   0.296820,  -0.097067,  -0.949987,    33.84,    17.27,   122.10,    -5.57,    14.84,   -71.80,    23.37,   -70.06,    68.687523,  -144.289281,   37284.46
546.63248857,   17.917,  -65.190,  -11.868,   -0.021,   86.901,   96.968,   0.529882,   0.845073,   0.071255,   0.798860,  -0.525574,   0.292565,   0.284689,  -0.098102,  -0.953587,    33.56,    16.54,   121.88,    -5.63,    13.69,   -72.48,    23.37,   -70.07,    68.687582,  -144.289210,   37264.52
546.64248869,   17.812,  -65.951,  -11.615,    0.044,   86.176,   96.243,   0.527823,   0.847078,   0.062146,   0.804367,  -0.522024,   0.283698,   0.272756,  -0.099754,  -0.956898,    33.27,    15.83,   121.64,    -5.73,    12.36,   -73.12,    23.37,   -70.07,    68.687642,  -144.289139,   37244.58
546.65248781,   17.680,  -66.697,  -11.289,    0.007,   85.468,   95.535,   0.525585,   0.849120,   0.052492,   0.809696,  -0.518208,   0.275414,   0.261061,  -0.102251,  -0.959892,    32.99,    15.13,   121.40,    -5.87,    10.79,   -73.72,    23.37,   -70.07,    68.687701,  -144.289068,   37224.65
546.66248894,   17.522,  -67.427,  -10.894,    0.069,   84.775,   94.843,   0.523188,   0.851164,   0.042350,   0.814843,  -0.514181,   0.267672,   0.249609,  -0.105534,  -0.962579,    32.70,    14.45,   121.14,    -6.06,     8.99,   -74.28,    23.37,   -70.07,    68.687760,  -144.288998,   37204.77
